,val_loss,val_acc,loss,acc
0,0.6919508347483728,0.5250577926635742,0.6922036117722047,0.5231919288635254
1,0.6917053604401605,0.5250577926635742,0.6919877742973191,0.5240615606307983
2,0.6918458332078306,0.5250577926635742,0.6919181230793118,0.5255165696144104
3,0.6917265007675039,0.5250577926635742,0.6918383459757018,0.5245967507362366
4,0.6915263895767961,0.5261560678482056,0.6918289982081047,0.5247890949249268
5,0.6917493559721577,0.5250577926635742,0.6917927708345606,0.5242622494697571
6,0.6918292628133917,0.5250577926635742,0.6917972195288921,0.5248726606369019
7,0.691722576204752,0.5250577926635742,0.6918287649540753,0.5245633125305176
8,0.6918757695407537,0.5284681916236877,0.6917710142555323,0.5249395966529846
9,0.691824056564728,0.5250577926635742,0.6916398763355575,0.5257005095481873
